Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostRegressor,loss:linear-n_estimators:10,0.976405668445,0.988773656099,0.9768046969,0.908114794922
AdaBoostRegressor,loss:linear-n_estimators:50,0.981736421948,0.99129007859,0.989370419249,0.954076075041
AdaBoostRegressor,loss:linear-n_estimators:100,0.981757679229,0.991321680388,0.977941615111,0.911354524544
AdaBoostRegressor,loss:linear-n_estimators:200,0.983882085336,0.99249312871,0.987606748688,0.953846296835
AdaBoostRegressor,loss:linear-n_estimators:500,0.987710557978,0.994250545066,0.985580621111,0.950191674118
AdaBoostRegressor,loss:linear-n_estimators:1000,0.986700310378,0.993767787607,0.985085615643,0.946878751501
AdaBoostRegressor,loss:linear-n_estimators:1500,0.985791935318,0.993335332021,0.985580621111,0.950191674118
AdaBoostRegressor,loss:linear-n_estimators:2000,0.981944865455,0.991655840201,0.97833604252,0.914290225474
AdaBoostRegressor,loss:square-n_estimators:10,0.967316777946,0.983582074786,0.990841006473,0.953133068792
AdaBoostRegressor,loss:square-n_estimators:50,0.987078405141,0.993649452943,0.983541639117,0.936074429772
AdaBoostRegressor,loss:square-n_estimators:100,0.979331455486,0.989735111606,0.969181445385,0.893971292806
AdaBoostRegressor,loss:square-n_estimators:200,0.988022433571,0.994677346087,0.983237772923,0.934753356971
AdaBoostRegressor,loss:square-n_estimators:500,0.986215855531,0.99347035402,0.979879266362,0.925060660067
AdaBoostRegressor,loss:square-n_estimators:1000,0.984510852202,0.992561310551,0.979879266362,0.925060660067
AdaBoostRegressor,loss:square-n_estimators:1500,0.986067711287,0.993283186717,0.979879266362,0.925060660067
AdaBoostRegressor,loss:square-n_estimators:2000,0.985488458015,0.993005746245,0.979879266362,0.925060660067
AdaBoostRegressor,loss:exponential-n_estimators:10,0.979246606274,0.990449646906,0.978416256538,0.921790706345
AdaBoostRegressor,loss:exponential-n_estimators:50,0.983794000187,0.992415563047,0.990848195789,0.953375009993
AdaBoostRegressor,loss:exponential-n_estimators:100,0.990399535706,0.995605406341,0.991696362332,0.970582855329
AdaBoostRegressor,loss:exponential-n_estimators:200,0.989419125154,0.995165659156,0.985580621111,0.950191674118
AdaBoostRegressor,loss:exponential-n_estimators:500,0.986704709871,0.993760682173,0.985580621111,0.950191674118
AdaBoostRegressor,loss:exponential-n_estimators:1000,0.988350918645,0.994631777634,0.986061323031,0.953181272509
AdaBoostRegressor,loss:exponential-n_estimators:1500,0.989875488322,0.995341758766,0.985580621111,0.950191674118
AdaBoostRegressor,loss:exponential-n_estimators:2000,0.989495508465,0.995128772998,0.985580621111,0.950191674118
Bagging,bootstrap:True-n_estimators:10,1.0,1.0,1.0,1.0
Bagging,bootstrap:True-n_estimators:50,0.999999002971,0.999999526699,1.0,1.0
Bagging,bootstrap:True-n_estimators:100,0.999975526074,0.999988542589,1.0,1.0
Bagging,bootstrap:True-n_estimators:200,0.999995451882,0.999997779482,0.999512503018,0.996863557355
Bagging,bootstrap:True-n_estimators:500,0.99998230512,0.999993500731,0.999512503018,0.996863557355
Bagging,bootstrap:True-n_estimators:1000,0.999992169532,0.999997393007,0.999512503018,0.996863557355
Bagging,bootstrap:True-n_estimators:1500,0.999996460437,0.999998672244,0.999512503018,0.996863557355
Bagging,bootstrap:True-n_estimators:2000,0.999997583695,0.999999350052,0.999512503018,0.996863557355
Bagging,bootstrap:False-n_estimators:10,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:50,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:100,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:200,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1000,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:2000,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:random,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:random,1.0,1.0,0.999512503018,0.996863557355
DecisionTree,criterion:mae-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mae-splitter:random,1.0,1.0,1.0,1.0
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.842550128317,0.987254045624,0.996807778789,0.983262320313
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999571844598,0.999894138396,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999996149504,0.999998506118,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.842550128317,0.987254045624,0.996807778789,0.983262320313
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999571844598,0.999894138396,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999996149504,0.999998506118,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999911195,0.999999965215,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.77261607865,0.975112090491,0.974851250597,0.890883361143
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.998858066157,0.999723007442,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999611101823,0.999844146621,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999334552,0.999999735838,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.583571226743,0.878715376469,0.956382165916,0.87840513117
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.813096129195,0.923078327395,0.986416534026,0.948396601686
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.975977248132,0.993435503007,0.997562039551,0.98429805033
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999786028137,0.999917883159,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.996451686769,0.998702139223,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999999999992,0.999999999996,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.99999999171,0.999999997182,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.585859861904,0.900691504599,0.949612507039,0.859317059345
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.829835923139,0.935500790576,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.932920615309,0.972304170595,0.990724700585,0.950191674118
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.99084156036,0.996508593746,0.994218387893,0.973527615737
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999987505308,0.999994951034,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999998600368,0.999999493832,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.99999999948,0.999999999753,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.577815967459,0.893179602706,0.943309696026,0.84001017915
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.843305805977,0.944443560121,0.989438680716,0.939421239525
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.996312137555,0.998840145814,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999416379765,0.999775851124,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999993060227,0.999997012512,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999999850065,0.999999929897,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.843131263731,0.988743988166,0.991476478024,0.960756213897
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999572320913,0.999884876807,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999994125651,0.999997997875,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376735,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.843131263731,0.988743988166,0.991476478024,0.960756213897
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999572320913,0.999884876807,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999994125651,0.999997997875,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376735,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999376728,0.99999976653,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.780800911786,0.981517185795,0.97908218865,0.912256147487
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.998715573308,0.999668124558,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.99997665907,0.999991071345,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999976098853,0.999988808819,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999990502,0.999999995587,0.999512503018,0.996863557355
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,1.0,1.0,0.999512503018,0.996863557355
