Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostRegressor,loss:linear-n_estimators:10,0.931550346371,0.967370137529,0.94955978635,0.842345146561
AdaBoostRegressor,loss:linear-n_estimators:50,0.954364091622,0.978147596287,0.961111552301,0.860288663446
AdaBoostRegressor,loss:linear-n_estimators:100,0.94812726149,0.974978004955,0.957825332523,0.847880666626
AdaBoostRegressor,loss:linear-n_estimators:200,0.948716875256,0.975699681625,0.957321344145,0.852552898528
AdaBoostRegressor,loss:linear-n_estimators:500,0.948503492222,0.976109384215,0.957279038097,0.848411321987
AdaBoostRegressor,loss:linear-n_estimators:1000,0.947195651773,0.975159965839,0.939340345492,0.82671128107
AdaBoostRegressor,loss:linear-n_estimators:1500,0.947380514741,0.975204635364,0.946545105939,0.82927316014
AdaBoostRegressor,loss:linear-n_estimators:2000,0.950708177444,0.976454030964,0.942322340707,0.832433857548
AdaBoostRegressor,loss:square-n_estimators:10,0.937716414313,0.970117872318,0.946351388433,0.825100990939
AdaBoostRegressor,loss:square-n_estimators:50,0.947987121839,0.973940299017,0.948547636254,0.829425422934
AdaBoostRegressor,loss:square-n_estimators:100,0.959984121977,0.980351043588,0.958112838243,0.85667527039
AdaBoostRegressor,loss:square-n_estimators:200,0.950065601842,0.975926889358,0.944833916608,0.824324658845
AdaBoostRegressor,loss:square-n_estimators:500,0.951021199299,0.976209950622,0.945225835212,0.82898289829
AdaBoostRegressor,loss:square-n_estimators:1000,0.951381976931,0.975960835884,0.945535950795,0.825382538254
AdaBoostRegressor,loss:square-n_estimators:1500,0.952313116056,0.976636440528,0.944627156856,0.824324658845
AdaBoostRegressor,loss:square-n_estimators:2000,0.952771022624,0.976978664172,0.94491571963,0.821782178218
AdaBoostRegressor,loss:exponential-n_estimators:10,0.933079369876,0.966641058941,0.928185478276,0.807120944267
AdaBoostRegressor,loss:exponential-n_estimators:50,0.941789578538,0.97292291472,0.955723228265,0.853072957745
AdaBoostRegressor,loss:exponential-n_estimators:100,0.947188046653,0.97467617174,0.96057171921,0.861314829837
AdaBoostRegressor,loss:exponential-n_estimators:200,0.950251468825,0.976371158745,0.95011490528,0.841141482486
AdaBoostRegressor,loss:exponential-n_estimators:500,0.951263753745,0.976833165801,0.949257713807,0.84174208333
AdaBoostRegressor,loss:exponential-n_estimators:1000,0.952238697375,0.976954071064,0.953814313988,0.849384938494
AdaBoostRegressor,loss:exponential-n_estimators:1500,0.952183178445,0.977153979735,0.954869568401,0.842784278428
AdaBoostRegressor,loss:exponential-n_estimators:2000,0.952618592424,0.977267763525,0.951096495479,0.842784278428
Bagging,bootstrap:True-n_estimators:10,0.999717023048,0.999865714805,0.998884445335,0.989798979898
Bagging,bootstrap:True-n_estimators:50,0.999971731341,0.999986743596,1.0,1.0
Bagging,bootstrap:True-n_estimators:100,0.999916211896,0.999960748876,1.0,1.0
Bagging,bootstrap:True-n_estimators:200,0.999994343047,0.999997337735,0.999689884417,0.996399639964
Bagging,bootstrap:True-n_estimators:500,0.9999875198,0.99999565021,1.0,1.0
Bagging,bootstrap:True-n_estimators:1000,0.999993916644,0.999997579897,1.0,1.0
Bagging,bootstrap:True-n_estimators:1500,0.999992190943,0.99999707637,1.0,1.0
Bagging,bootstrap:True-n_estimators:2000,0.999992293705,0.999997536594,1.0,1.0
Bagging,bootstrap:False-n_estimators:10,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:50,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:100,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:200,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1000,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:2000,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:random,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:random,1.0,1.0,1.0,1.0
DecisionTree,criterion:mae-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mae-splitter:random,1.0,1.0,1.0,1.0
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.778025599735,0.957547228315,0.913189449474,0.784095284767
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.992792605254,0.997420279784,0.993797688347,0.949594959496
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999824194399,0.999929596049,0.999379768835,0.992799279928
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.99999978026,0.999999901902,1.0,1.0
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999933411,0.999999970188,1.0,1.0
