Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostRegressor,loss:linear-n_estimators:10,0.619441162362,0.796304303869,0.538103659224,0.395282232268
AdaBoostRegressor,loss:linear-n_estimators:50,0.688961101861,0.851418016433,0.585980412502,0.434093988494
AdaBoostRegressor,loss:linear-n_estimators:100,0.727045294571,0.868028819126,0.613410019054,0.458790888724
AdaBoostRegressor,loss:linear-n_estimators:200,0.694845095867,0.851922837925,0.563610438525,0.420992231181
AdaBoostRegressor,loss:linear-n_estimators:500,0.691520169092,0.85090273387,0.57866071459,0.428596312915
AdaBoostRegressor,loss:linear-n_estimators:1000,0.695341468388,0.849245195747,0.564869314623,0.418796244273
AdaBoostRegressor,loss:linear-n_estimators:1500,0.7025152386,0.854764318248,0.586293264375,0.434556147212
AdaBoostRegressor,loss:linear-n_estimators:2000,0.698816632461,0.855079892275,0.587878242695,0.436178490161
AdaBoostRegressor,loss:square-n_estimators:10,0.615926533506,0.795481936473,0.499705121089,0.357559386572
AdaBoostRegressor,loss:square-n_estimators:50,0.709504808921,0.846683884093,0.531462983497,0.388957185427
AdaBoostRegressor,loss:square-n_estimators:100,0.685850649941,0.829639193537,0.541058773335,0.392176015928
AdaBoostRegressor,loss:square-n_estimators:200,0.694985616888,0.836263558058,0.558961045755,0.404015828126
AdaBoostRegressor,loss:square-n_estimators:500,0.704308014878,0.841062733177,0.543238479904,0.395522826841
AdaBoostRegressor,loss:square-n_estimators:1000,0.699183376524,0.837852006351,0.541617747894,0.392606993801
AdaBoostRegressor,loss:square-n_estimators:1500,0.702310350323,0.840362674885,0.549668589373,0.400162461253
AdaBoostRegressor,loss:square-n_estimators:2000,0.694348975108,0.835594689134,0.544850680808,0.3967798088
AdaBoostRegressor,loss:exponential-n_estimators:10,0.65755243426,0.816247922933,0.529571503716,0.395421933414
AdaBoostRegressor,loss:exponential-n_estimators:50,0.699498623571,0.85196388046,0.56438830071,0.425093617081
AdaBoostRegressor,loss:exponential-n_estimators:100,0.715479068939,0.866227755332,0.596365432407,0.44306311871
AdaBoostRegressor,loss:exponential-n_estimators:200,0.72068935753,0.87034010466,0.607356625095,0.454107574216
AdaBoostRegressor,loss:exponential-n_estimators:500,0.711475901838,0.866717941567,0.597268587334,0.447020743427
AdaBoostRegressor,loss:exponential-n_estimators:1000,0.699525007867,0.863337254905,0.59014517963,0.440633000499
AdaBoostRegressor,loss:exponential-n_estimators:1500,0.710745755229,0.869098351733,0.601557323076,0.448230180644
AdaBoostRegressor,loss:exponential-n_estimators:2000,0.704903739553,0.864262769886,0.590592925727,0.443015506877
Bagging,bootstrap:True-n_estimators:10,0.789019684494,0.920807610999,0.838006259753,0.679486464825
Bagging,bootstrap:True-n_estimators:50,0.842901390515,0.959378705149,0.888352016728,0.750145643745
Bagging,bootstrap:True-n_estimators:100,0.854744355813,0.962869983513,0.865405914609,0.720260286103
Bagging,bootstrap:True-n_estimators:200,0.844276014409,0.963964697738,0.898798428653,0.758254074112
Bagging,bootstrap:True-n_estimators:500,0.852751255047,0.968298464999,0.895268459788,0.756864057478
Bagging,bootstrap:True-n_estimators:1000,0.854435705967,0.969730697076,0.904879993638,0.76891086831
Bagging,bootstrap:True-n_estimators:1500,0.854456855115,0.970109326189,0.905399183441,0.76636250448
Bagging,bootstrap:True-n_estimators:2000,0.853624784905,0.969642157099,0.903912056868,0.766130835041
Bagging,bootstrap:False-n_estimators:10,0.999999998943,0.999999999471,0.999992172705,0.999825997854
