Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostRegressor,loss:exponential-n_estimators:2000,0.911247281484,0.978891858151,0.956843171689,0.851384671422
Bagging,bootstrap:True-n_estimators:10,1.0,1.0,1.0,1.0
Bagging,bootstrap:True-n_estimators:50,1.0,1.0,1.0,1.0
Bagging,bootstrap:True-n_estimators:100,0.99996421446,0.999983687054,1.0,1.0
Bagging,bootstrap:True-n_estimators:200,0.999983265191,0.999992835021,1.0,1.0
Bagging,bootstrap:True-n_estimators:500,0.999986718207,0.999995262296,0.999938256183,0.999227600297
Bagging,bootstrap:True-n_estimators:1000,0.999992907349,0.999997908435,0.999938256183,0.999227600297
Bagging,bootstrap:True-n_estimators:1500,0.999987365273,0.999996388225,0.999938256183,0.999227600297
Bagging,bootstrap:True-n_estimators:2000,0.999983818719,0.99999596217,0.999938256183,0.999227600297
Bagging,bootstrap:False-n_estimators:10,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:50,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:100,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:200,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1000,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:1500,1.0,1.0,1.0,1.0
Bagging,bootstrap:False-n_estimators:2000,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mse-splitter:random,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:friedman_mse-splitter:random,1.0,1.0,1.0,1.0
DecisionTree,criterion:mae-splitter:best,1.0,1.0,1.0,1.0
DecisionTree,criterion:mae-splitter:random,1.0,1.0,1.0,1.0
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.553459534369,0.867133117518,0.831508320457,0.698571803875
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.963663589554,0.989188706217,0.984315444768,0.934235093236
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.996795156742,0.998877464405,0.995815013999,0.970380199541
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999919977722,0.999967106058,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.553459534369,0.867133117518,0.831508320457,0.698571803875
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.963663589554,0.989188706217,0.984315444768,0.934235093236
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.996795156742,0.998877464405,0.995815013999,0.970380199541
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999919977722,0.999967106058,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999966206,0.999999984256,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.565296114876,0.854260728187,0.91117348612,0.782882161365
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:ls-min_samples_split:2-min_samples_leaf:1,0.922857698358,0.968298404201,0.978347834962,0.8941406404
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:ls-min_samples_split:2-min_samples_leaf:1,0.978826851304,0.990226340278,0.989293979562,0.955441367006
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:ls-min_samples_split:2-min_samples_leaf:1,0.996649557764,0.998514472934,0.995550879516,0.973986124635
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999938165198,0.999970925962,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999997850593,0.999999023303,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999961324,0.999999981669,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:ls-min_samples_split:2-min_samples_leaf:1,0.999999988357,0.999999994375,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.49296936342,0.791576365244,0.781749826171,0.599841736088
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.702194665802,0.852373780303,0.876733060759,0.73647806848
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.798845222903,0.901751411936,0.920449785044,0.813694168648
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.870601618711,0.94044616189,0.944298498921,0.84880901064
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.900603181524,0.951086738574,0.947269154271,0.885898525898
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.970134751922,0.986097591651,0.97766177137,0.933290684283
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.952998678806,0.977245544977,0.978114573341,0.933290684283
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.966041292235,0.983562400321,0.97005675646,0.92659396625
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.410454798473,0.700911202361,0.774597688912,0.60959245191
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.685875104968,0.842723161901,0.858096136023,0.735017399149
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.80991749366,0.907583976557,0.920835124095,0.81481028832
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.918245841176,0.962824679352,0.954174384319,0.878171543552
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.905613203326,0.956271891774,0.967658964208,0.903413019214
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.963748071696,0.983266147929,0.974625939978,0.929684759188
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.967479022549,0.983854152797,0.981596346067,0.94925978113
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.993796210344,0.997161829215,0.991105187444,0.958532159944
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.571228146796,0.859515039565,0.822029430378,0.668221019394
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:lad-min_samples_split:2-min_samples_leaf:1,0.854634070215,0.939401270165,0.950115174736,0.851813948219
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:lad-min_samples_split:2-min_samples_leaf:1,0.856569739291,0.929907285767,0.951509027266,0.877656411396
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:lad-min_samples_split:2-min_samples_leaf:1,0.951361025802,0.978410938836,0.977600025647,0.90959460509
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.988261710892,0.994776268359,0.995979669261,0.973470992479
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.998062550785,0.999148147125,0.999444290397,0.99304601442
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:lad-min_samples_split:2-min_samples_leaf:1,0.999612270955,0.999820426676,0.99969127329,0.996136807359
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:lad-min_samples_split:2-min_samples_leaf:1,0.998508366684,0.999287905976,0.999197307504,0.99304601442
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.57900594072,0.87704266055,0.894229434834,0.762628799446
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.889384171495,0.94835278136,0.969212898242,0.897746565494
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.95790554068,0.979986609247,0.989081299849,0.954411102693
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999847878437,0.999930335556,0.99969127329,0.996136807359
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999464867,0.999999747504,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999497161,0.999999763778,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.9999998627,0.999999932918,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999893966,0.999999948733,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.57900594072,0.87704266055,0.894229434834,0.762628799446
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.889384171495,0.94835278136,0.969212898242,0.897746565494
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.95790554068,0.979986609247,0.989081299849,0.954411102693
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999847878437,0.999930335556,0.99969127329,0.996136807359
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999893966,0.999999948733,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999464867,0.999999747504,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.9999998627,0.999999932918,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999999504596,0.999999766602,0.999938256183,0.999227600297
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.529162709186,0.81051018725,0.862749657015,0.721481886544
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:huber-min_samples_split:2-min_samples_leaf:1,0.915567487012,0.964064523187,0.975054729723,0.900322226276
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:huber-min_samples_split:2-min_samples_leaf:1,0.980252576231,0.991659595198,0.988981820628,0.948744648974
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999667101218,0.999861124925,0.99969127329,0.996136807359
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.996533142692,0.998371313428,0.993533852557,0.970895331697
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.999690016366,0.999852090852,0.998456358826,0.989955221482
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:huber-min_samples_split:2-min_samples_leaf:1,0.998937135242,0.999540410819,0.998456358826,0.989955221482
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:huber-min_samples_split:2-min_samples_leaf:1,0.997166093389,0.998732737312,0.995797862409,0.977076917573
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.14331487329,0.560335878505,0.652546698305,0.505215995793
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:50-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.63550307357,0.541952692902,0.625268007395,0.466118308592
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:100-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.633715363304,0.543728292594,0.624773329715,0.462987371171
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:200-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025012,0.505816069115,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:500-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025459,0.505816069804,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1000-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.637432431723,0.542495685255,0.65942098837,0.489988705525
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:1500-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.633706196782,0.54373732255,0.624773329715,0.462987371171
GradientBoostingRegressor,criterion:friedman_mse-n_estimators:2000-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.633706196782,0.54373732255,0.624773329715,0.462987371171
GradientBoostingRegressor,criterion:mse-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.14331487329,0.560335878505,0.652546698305,0.505215995793
GradientBoostingRegressor,criterion:mse-n_estimators:50-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.63550307357,0.541952692902,0.625268007395,0.466118308592
GradientBoostingRegressor,criterion:mse-n_estimators:100-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724448228898,0.50579008846,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mse-n_estimators:200-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025012,0.505816069115,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mse-n_estimators:500-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025459,0.505816069804,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mse-n_estimators:1000-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025459,0.505816069804,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mse-n_estimators:1500-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025459,0.505816069804,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mse-n_estimators:2000-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.724465025459,0.505816069804,0.604201560524,0.455386304535
GradientBoostingRegressor,criterion:mae-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.65876481938,0.199518111321,0.147910527646,0.109307033436
GradientBoostingRegressor,criterion:mae-n_estimators:50-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.811581998231,0.478068874062,0.527617807518,0.391833114422
GradientBoostingRegressor,criterion:mae-n_estimators:100-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.572001662965,0.593542633424,0.565615100224,0.418422523777
GradientBoostingRegressor,criterion:mae-n_estimators:200-loss:quantile-min_samples_split:2-min_samples_leaf:1,0.0217826655371,0.725660652708,0.741039599177,0.609227993298
GradientBoostingRegressor,criterion:mae-n_estimators:500-loss:quantile-min_samples_split:2-min_samples_leaf:1,0.130196835501,0.73387176665,0.82068699134,0.661816037882
GradientBoostingRegressor,criterion:mae-n_estimators:1000-loss:quantile-min_samples_split:2-min_samples_leaf:1,-0.0373375318489,0.644666012096,0.697087651751,0.56798556515
GradientBoostingRegressor,criterion:mae-n_estimators:1500-loss:quantile-min_samples_split:2-min_samples_leaf:1,0.187524515182,0.734929325631,0.758578713809,0.634464268415
GradientBoostingRegressor,criterion:mae-n_estimators:2000-loss:quantile-min_samples_split:2-min_samples_leaf:1,0.215135644484,0.73923227991,0.825585485383,0.661816037882
KNeighborsRegressor,n_neighbors:1-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:1-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
